Configuring port...Connecting...Connected!start

Go !
Forward for 500.000000 mm
Starting control routine
Starting info routine
RSQR : 0 ROT : 0 NUL : 1
564.054000,3.181592,-1.725344,5.006543,2.014663,0.000000
574.054000,3.295403,-2.250111,5.644740,1.843171,0.000000
584.054000,3.411214,-2.794882,6.304940,1.631487,0.000000
594.054000,3.529025,-3.337650,6.965138,1.380097,0.000000
604.054000,3.648837,-3.845405,7.592324,1.090651,0.000000
614.054000,3.770648,-4.296144,8.142486,0.767841,0.000000
624.054000,3.894459,-4.656856,8.604623,0.417422,0.000000
634.054000,4.020270,-4.938546,9.000740,0.046778,0.000000
644.054000,4.148082,-5.141212,9.330837,-0.338252,0.000000
654.054000,4.277893,-5.330876,9.638928,-0.734384,0.000000
664.054000,4.409704,-5.485530,9.925013,-1.139717,0.000000
674.054000,4.543515,-5.627181,10.200094,-1.552331,0.000000
684.054000,4.679326,-5.700811,10.398151,-1.969219,0.000000
694.054000,4.817137,-5.662409,10.464170,-2.383041,0.000000
704.054000,4.956949,-5.467963,10.365142,-2.781829,0.000000
714.054000,5.098760,-5.106476,10.112082,-3.153941,0.000000
724.054000,5.242571,-4.588967,9.727002,-3.487418,0.000000
734.054000,5.388382,-3.959450,9.209912,-3.772787,0.000000
744.054000,5.536193,-3.195962,8.571869,-4.000571,0.000000
754.054000,5.686004,-2.298554,7.801915,-4.161425,0.000000
764.054000,5.837816,-1.278352,6.911200,-4.245885,0.000000
774.054000,5.991627,-0.124592,5.888994,-4.244165,0.000000
784.054000,6.147438,1.129256,4.768841,-4.149133,0.000000
794.054000,6.305249,2.547769,3.464591,-3.951515,0.000000
804.054000,6.465060,4.190755,1.940927,-3.635547,0.000000
814.054000,6.626872,5.975200,0.413141,-3.188541,0.000000
824.054000,6.790683,5.282153,1.840648,-2.714394,0.000000
834.054000,6.956494,3.464030,3.865648,-2.361394,0.000000
844.054000,7.124305,1.526671,5.982805,-2.157023,0.000000
854.054000,7.294116,-0.435194,8.092547,-2.105418,0.000000
864.054000,7.465928,-2.253670,10.038633,-2.199908,0.000000
874.054000,7.639739,-3.817806,11.721269,-2.421752,0.000000
884.054000,7.815550,-5.127191,13.162107,-2.749434,0.000000
894.054000,7.993361,-6.247680,14.438040,-3.166215,0.000000
904.054000,8.173173,-7.234229,15.593032,-3.659105,0.000000
914.054000,8.354983,-8.262799,16.825045,-4.224756,0.000000
924.054000,8.538795,-9.498464,18.310154,-4.874026,0.000000
934.054000,8.724606,-11.073207,20.136341,-5.628897,0.000000
944.054000,8.912416,-12.987061,22.303648,-6.514477,0.000000
954.054000,9.102229,-15.273031,24.856087,-7.557252,0.000000
964.054000,9.294040,-17.931179,27.782696,-8.784905,0.000000
974.054000,9.487851,-20.994488,31.094460,-10.225924,0.000000
984.054000,9.683662,-24.363976,34.703400,-11.905953,0.000000
994.054000,9.881473,-27.841585,38.378464,-13.836790,0.000000
1004.054000,10.081285,-31.251244,41.943535,-16.015665,0.000000
1014.054000,10.283095,-34.427811,45.277542,-18.428480,0.000000
1024.054000,10.486906,-37.261311,48.259438,-21.048210,0.000000
1034.054000,10.692717,-39.806633,50.955143,-23.848600,0.000000
1044.054000,10.900531,-42.162678,53.496563,-26.810848,0.000000
1054.054000,11.110341,-44.483307,56.037540,-29.926695,0.000000
1064.054000,11.322152,-46.922340,58.731865,-33.199787,0.000000
1074.054000,11.535964,-49.633453,61.711185,-36.645161,0.000000
1084.054000,11.751775,-52.638138,64.996979,-40.284039,0.000000
1094.054000,11.969585,-55.979851,68.610725,-44.139542,0.000000
1104.054000,12.189397,-59.646969,72.573730,-48.234318,0.000000
1114.054000,12.411207,-63.595161,76.797752,-52.591480,0.000000
1124.054000,12.635018,-67.911499,81.402756,-57.233906,0.000000
1134.054000,12.860829,-72.507744,86.278564,-62.182556,0.000000
1144.054000,13.088640,-77.317345,91.336761,-67.453949,0.000000
1154.054000,13.318452,-82.273987,96.532959,-73.058502,0.000000
1164.054000,13.550262,-87.245911,101.757256,-78.999359,0.000000
1174.054000,13.784076,-92.243263,106.976021,-85.275963,0.000000
1184.054000,14.019887,-96.730927,111.207489,-91.868973,0.000000
1194.054000,14.257698,-98.631279,113.116272,-98.614151,0.000000
1204.054000,14.497509,-99.635513,114.261795,-105.406693,0.000000
1214.054000,14.739320,-100.158173,114.971451,-112.198212,0.000000
1224.054000,14.983131,-100.482925,115.539749,-118.964409,0.000000
1234.054000,15.228942,-100.948441,116.371162,-125.707123,0.000000
1244.054000,15.476753,-102.124184,117.893158,-132.467499,0.000000
1254.054000,15.726564,-104.077393,120.205780,-139.303604,0.000000
1264.054000,15.978374,-106.370934,122.871895,-146.254654,0.000000
1274.054000,16.232185,-109.136818,125.902679,-153.355438,0.000000
1284.054000,16.487997,-112.188950,129.320572,-160.627579,0.000000
1294.054000,16.745811,-115.670074,133.125519,-168.102600,0.000000
1304.054000,17.005621,-119.480545,137.239670,-175.806274,0.000000
1314.054000,17.267433,-123.587173,141.662903,-183.761169,0.000000
1324.054000,17.531244,-127.989212,146.405289,-191.987732,0.000000
1334.054000,17.797054,-132.695953,151.432175,-200.508652,0.000000
1344.054000,18.064865,-137.574738,156.566879,-209.340073,0.000000
1354.054000,18.334677,-142.261185,161.423157,-218.476273,0.000000
1364.054000,18.606487,-146.370590,165.484863,-227.882309,0.000000
1374.054000,18.880299,-148.662872,167.885269,-237.443405,0.000000
1384.054000,19.156109,-150.149490,169.537308,-247.073517,0.000000
1394.054000,19.433920,-151.193268,170.781326,-256.729095,0.000000
1404.054000,19.713732,-152.110992,172.043030,-266.389679,0.000000
1414.054000,19.995543,-153.380463,173.625427,-276.075165,0.000000
1424.054000,20.279356,-154.782089,175.330719,-285.801788,0.000000
1434.054000,20.565166,-156.174088,176.963699,-295.574615,0.000000
1444.054000,20.852978,-157.288528,178.353607,-305.378418,0.000000
1454.054000,21.142790,-158.287994,179.609283,-315.202209,0.000000
1464.054000,21.434601,-159.183899,180.774353,-325.039062,0.000000
1474.054000,21.728411,-159.966949,181.839401,-334.881531,0.000000
1484.054000,22.024221,-160.617188,182.763214,-344.721405,0.000000
1494.054000,22.322033,-161.187897,183.609634,-354.552551,0.000000
1504.054000,22.621843,-161.793869,184.555862,-364.376465,0.000000
1514.054000,22.923655,-162.517593,185.600586,-374.202240,0.000000
1524.054000,23.227465,-163.449844,186.865906,-384.045227,0.000000
1534.054000,23.533276,-164.496078,188.236633,-393.919006,0.000000
1544.054000,23.841091,-165.583176,189.649857,-403.829590,0.000000
1554.054000,24.150902,-166.709991,191.084244,-413.782013,0.000000
1564.054000,24.462713,-167.825119,192.508789,-423.777863,0.000000
1574.054000,24.776524,-168.927979,193.913116,-433.817993,0.000000
1584.054000,25.092335,-169.998657,195.297241,-443.902039,0.000000
1594.054000,25.410145,-170.997955,196.582596,-454.028564,0.000000
1604.054000,25.729956,-171.878128,197.760986,-464.190552,0.000000
1614.054000,26.051767,-172.689453,198.892181,-474.383820,0.000000
1624.054000,26.375578,-173.461914,199.986618,-484.607056,0.000000
1634.054000,26.701389,-174.205811,201.044998,-494.859558,0.000000
1644.054000,27.029200,-174.911972,202.067795,-505.139832,0.000000
1654.054000,27.359011,-175.599747,203.083710,-515.448364,0.000000
1664.054000,27.690823,-176.222382,204.036438,-525.783875,0.000000
1674.054000,28.024637,-176.836136,204.982254,-536.145630,0.000000
1684.054000,28.360447,-177.403824,205.893127,-546.533447,0.000000
1694.054000,28.698259,-177.998825,206.814865,-556.949890,0.000000
1704.054000,29.038069,-178.575119,207.729126,-567.396362,0.000000
1714.054000,29.379881,-179.168930,208.645004,-577.875793,0.000000
1724.054000,29.723692,-179.423859,209.144302,-588.375000,0.000000
1734.054000,30.069502,-179.371323,209.419159,-598.870361,0.000000
1744.054000,30.417313,-179.218216,209.586807,-609.351807,0.000000
1754.054000,30.767124,-178.956711,209.665894,-619.815002,0.000000
1764.054000,31.118935,-178.657867,209.727188,-630.257690,0.000000
1774.054000,31.472746,-178.339432,209.762161,-640.680542,0.000000
1784.054000,31.828556,-178.027679,209.814575,-651.086731,0.000000
1794.054000,32.186371,-177.783875,209.910721,-661.484070,0.000000
1804.054000,32.546181,-177.546967,210.042038,-671.876953,0.000000
1814.054000,32.907993,-177.387222,210.278885,-682.272766,0.000000
1824.054000,33.271805,-177.322510,210.595337,-692.682922,0.000000
1834.054000,33.637615,-177.212433,210.815506,-703.109741,0.000000
1844.054000,34.005424,-176.977264,210.921356,-713.548096,0.000000
1854.054000,34.375237,-176.625488,210.930191,-723.991699,0.000000
1864.054000,34.747047,-176.209930,210.868408,-734.437134,0.000000
1874.054000,35.120857,-175.739502,210.771469,-744.883972,0.000000
1884.054000,35.496670,-175.284805,210.701004,-755.334045,0.000000
1894.054000,35.874481,-174.863373,210.656982,-765.793091,0.000000
1904.054000,36.254292,-174.466339,210.657013,-776.265930,0.000000
1914.054000,36.636101,-174.137695,210.718567,-786.760498,0.000000
1924.054000,37.019917,-173.833481,210.806610,-797.282715,0.000000
1934.054000,37.405727,-173.544922,210.894699,-807.836792,0.000000
1944.054000,37.793537,-173.245605,210.982819,-818.425842,0.000000
1954.054000,38.183350,-172.926712,211.035721,-829.052246,0.000000
1964.054000,38.575161,-172.561737,211.053360,-839.717224,0.000000
1974.054000,38.968971,-172.150665,211.035736,-850.420593,0.000000
1984.054000,39.364780,-171.711151,211.000458,-861.162659,0.000000
1994.054000,39.762592,-171.304916,210.991653,-871.947144,0.000000
2004.054000,40.162403,-170.931946,211.035736,-882.780273,0.000000
2014.054000,40.564213,-170.601059,211.115112,-893.667969,0.000000
2024.054000,40.968025,-170.268234,211.168091,-904.614807,0.000000
2034.054000,41.373837,-169.889282,211.194580,-915.621399,0.000000
2044.054000,41.781647,-169.481857,211.185745,-926.688843,0.000000
2054.054000,42.191456,-169.054749,211.159241,-937.818054,0.000000
2064.054000,42.603268,-168.608002,211.132751,-949.011902,0.000000
2074.054000,43.017078,-168.168091,211.106277,-960.273315,0.000000
2084.054000,43.432892,-167.726166,211.079788,-971.606140,0.000000
2094.054000,43.850700,-167.273453,211.044495,-983.013184,0.000000
2104.054000,44.270512,-166.854019,211.035690,-994.499084,0.000000
2114.054000,44.692333,-166.423782,211.044495,-1006.068359,0.000000
2124.054000,45.116142,-166.026810,211.070969,-1017.725098,0.000000
2134.054000,45.541954,-165.636658,211.097427,-1029.473755,0.000000
2144.054000,45.969765,-165.235687,211.132706,-1041.318115,0.000000
2154.054000,46.399574,-164.850403,211.176849,-1053.261597,0.000000
2164.054000,46.831387,-164.445480,211.194534,-1065.307129,0.000000
2174.054000,47.265198,-164.038544,211.221039,-1077.456543,0.000000
2184.054000,47.701008,-163.611938,211.229858,-1089.712524,0.000000
2194.054000,48.138821,-163.192184,211.256363,-1102.078735,0.000000
2204.054000,48.578629,-162.805756,211.309372,-1114.559692,0.000000
2214.054000,49.020439,-162.417358,211.362396,-1127.160156,0.000000
2224.054000,49.464252,-162.009277,211.397751,-1139.883057,0.000000
2234.054000,49.910061,-161.581512,211.406586,-1152.730957,0.000000
2244.054000,50.357872,-161.116425,211.380066,-1165.705322,0.000000
2254.054000,50.807682,-160.631638,211.335876,-1178.807739,0.000000
2264.054000,51.259495,-160.127182,211.291702,-1192.040894,0.000000
2274.054000,51.713306,-159.620743,211.238708,-1205.408325,0.000000
2284.054000,52.169117,-159.138824,211.212189,-1218.915161,0.000000
2294.054000,52.626926,-158.663696,211.203354,-1232.566040,0.000000
2304.054000,53.086739,-158.195450,211.194534,-1246.364746,0.000000
2314.054000,53.548550,-157.716339,211.176849,-1260.315063,0.000000
2324.054000,54.012360,-157.235245,211.159195,-1274.421265,0.000000
2334.054000,54.478168,-156.760986,211.150360,-1288.687866,0.000000
2344.054000,54.945980,-156.293549,211.150360,-1303.119873,0.000000
2354.054000,55.415791,-155.832947,211.159180,-1317.720825,0.000000
2364.054000,55.887611,-155.361511,211.159180,-1332.494263,0.000000
2374.054000,56.361423,-154.861588,211.132690,-1347.442871,0.000000
2384.054000,56.837234,-154.368515,211.115051,-1362.569580,0.000000
2394.054000,57.315044,-153.891083,211.115051,-1377.879517,0.000000
2404.054000,57.794857,-153.420471,211.132706,-1393.378662,0.000000
2414.054000,58.276669,-152.956726,211.141541,-1409.071777,0.000000
2424.054000,58.760479,-152.464447,211.141541,-1424.960815,0.000000
2434.054000,59.246288,-151.987854,211.132706,-1441.049805,0.000000
2444.054000,59.734100,-151.482758,211.123871,-1457.343018,0.000000
2454.054000,60.223911,-150.975693,211.106232,-1473.842163,0.000000
2464.054000,60.715721,-150.457794,211.070923,-1490.550781,0.000000
2474.054000,61.209530,-149.929077,211.035660,-1507.473145,0.000000
2484.054000,61.705341,-149.415985,211.018005,-1524.611328,0.000000
2494.054000,62.203152,-148.918564,211.026825,-1541.971436,0.000000
2504.054000,62.702965,-148.419128,211.035629,-1559.559326,0.000000
2514.054000,63.204773,-147.944153,211.053268,-1577.379028,0.000000
2524.054000,63.708584,-147.449539,211.062088,-1595.434082,0.000000
2534.054000,64.214394,-146.952927,211.070908,-1613.728516,0.000000
2544.054000,64.722206,-146.445511,211.062119,-1632.265747,0.000000
2554.054000,65.232018,-145.927261,211.053284,-1651.048950,0.000000
2564.054000,65.743828,-145.389343,211.035629,-1670.081543,0.000000
2574.054000,66.257637,-144.867111,211.026825,-1689.368530,0.000000
2584.054000,66.773453,-144.360504,211.026840,-1708.916870,0.000000
2594.054000,67.291260,-143.851898,211.044479,-1728.730713,0.000000
2604.054000,67.811073,-143.332474,211.044479,-1748.814209,0.000000
2614.054000,68.332893,-142.784576,211.018005,-1769.168335,0.000000
2624.054000,68.856705,-142.217056,210.965103,-1789.795898,0.000000
2634.054000,69.382515,-141.656372,210.929840,-1810.699463,0.000000
2644.054000,69.910324,-141.076050,210.876953,-1831.883789,0.000000
2654.054000,70.440140,-140.502563,210.832916,-1853.353394,0.000000
2664.054000,70.971947,-139.927094,210.788864,-1875.114502,0.000000
2674.054000,71.505760,-139.349609,210.753632,-1897.173218,0.000000
2684.054000,72.041565,-138.796570,210.727203,-1919.535889,0.000000
2694.054000,72.579376,-138.241516,210.709595,-1942.209106,0.000000
2704.054000,73.119186,-137.702087,210.718399,-1965.200806,0.000000
2714.054000,73.661003,-137.178253,210.735992,-1988.517700,0.000000
2724.054000,74.204811,-136.670044,210.771210,-2012.166748,0.000000
2734.054000,74.750626,-136.151031,210.797638,-2036.153076,0.000000
2744.054000,75.298431,-135.612427,210.806458,-2060.479004,0.000000
2754.054000,75.848244,-135.045380,210.788834,-2085.146484,0.000000
2764.054000,76.400055,-134.467529,210.753616,-2110.159180,0.000000
2774.054000,76.953865,-133.878876,210.718399,-2135.522217,0.000000
2784.054000,77.509674,-133.305847,210.709595,-2161.241699,0.000000
2794.054000,78.067490,-132.739624,210.700790,-2187.325195,0.000000
2804.054000,78.627296,-132.162567,210.683182,-2213.778076,0.000000
2814.054000,79.189110,-131.592316,210.665558,-2240.606201,0.000000
2824.054000,79.752914,-131.011276,210.647964,-2267.815186,0.000000
2834.054000,80.318726,-130.428238,210.630341,-2295.410156,0.000000
2844.054000,80.886536,-129.834412,210.603943,-2323.394531,0.000000
2854.054000,81.456352,-129.238586,210.577560,-2351.774658,0.000000
2864.054000,82.028175,-128.631973,210.542389,-2380.555908,0.000000
2874.054000,82.601982,-128.032181,210.533600,-2409.741699,0.000000
2884.054000,83.177795,-127.456734,210.524796,-2439.340332,0.000000
2894.054000,83.755608,-126.879303,210.533585,-2469.361084,0.000000
2904.054000,84.335419,-126.326256,210.568756,-2499.810791,0.000000
2914.054000,84.917229,-125.806396,210.621567,-2530.697021,0.000000
2924.054000,85.501038,-125.293404,210.691971,-2562.028564,0.000000
2934.054000,86.086845,-124.760780,210.744812,-2593.812256,0.000000
2944.054000,86.674660,-124.208580,210.771225,-2626.052734,0.000000
2954.054000,87.264473,-123.627975,210.771225,-2658.755371,0.000000
2964.054000,87.856277,-123.010117,210.753616,-2691.923340,0.000000
2974.054000,88.450089,-122.399063,210.744812,-2725.562012,0.000000
2984.054000,89.045898,-121.821259,210.762421,-2759.680176,0.000000
2994.054000,89.643715,-121.241432,210.771225,-2794.285400,0.000000
3004.054000,90.243523,-120.650826,210.788849,-2829.384033,0.000000
3014.054000,90.845337,-120.058197,210.797653,-2864.985352,0.000000
3024.054000,91.449142,-119.463570,210.806473,-2901.098389,0.000000
3034.054000,92.054955,-118.866959,210.815277,-2937.731201,0.000000
3044.054000,92.662766,-118.268333,210.815277,-2974.890869,0.000000
3054.054000,93.272575,-117.650085,210.797653,-3012.580811,0.000000
3064.054000,93.884384,-117.021034,210.788849,-3050.805664,0.000000
3074.054000,94.498199,-116.416405,210.788849,-3089.571777,0.000000
3084.054000,95.114006,-115.809799,210.806473,-3128.891113,0.000000
3094.054000,95.731819,-115.209976,210.832886,-3168.772461,0.000000
3104.054000,96.351631,-114.643402,210.885757,-3209.223877,0.000000
3114.054000,96.973457,-114.092484,210.956268,-3250.255859,0.000000
3124.054000,97.597267,-113.530792,211.026810,-3291.877686,0.000000
3134.054000,98.223076,-112.967125,211.079773,-3334.100830,0.000000
3144.054000,98.850883,-112.357353,211.097443,-3376.933838,0.000000
3154.054000,99.480698,-111.727921,211.097443,-3420.382812,0.000000
3164.054000,100.112511,-111.087654,211.088608,-3464.455322,0.000000
3174.054000,100.746315,-110.463058,211.097443,-3509.156738,0.000000
3184.054000,101.382126,-109.836464,211.106277,-3554.495850,0.000000
3194.054000,102.019943,-109.216690,211.115097,-3600.479004,0.000000
3204.054000,102.659752,-108.586098,211.123932,-3647.115967,0.000000
3214.054000,103.301559,-107.944664,211.123932,-3694.415283,0.000000
3224.054000,103.945374,-107.301239,211.123932,-3742.385010,0.000000
3234.054000,104.591179,-106.655807,211.123932,-3791.034180,0.000000
3244.054000,105.238991,-105.999542,211.115097,-3840.370361,0.000000
3254.054000,105.888802,-105.341293,211.115097,-3890.400146,0.000000
3264.054000,106.540611,-104.698685,211.115097,-3941.130859,0.000000
3274.054000,107.194427,-104.054054,211.132721,-3992.571289,0.000000
3284.054000,107.850235,-103.416267,211.150360,-4044.729248,0.000000
3294.054000,108.508049,-102.785309,211.176849,-4097.616211,0.000000
3304.054000,109.167854,-102.161186,211.212158,-4151.241699,0.000000
3314.054000,109.829666,-101.543900,211.247482,-4205.618164,0.000000
3324.054000,110.493477,-100.915810,211.282822,-4260.754395,0.000000
3334.054000,111.159286,-100.259216,211.291656,-4316.660156,0.000000
3344.054000,111.827095,-99.600616,211.300491,-4373.345703,0.000000
3354.054000,112.496910,-98.922356,211.291656,-4430.820801,0.000000
3364.054000,113.168732,-98.242088,211.282822,-4489.096680,0.000000
3374.054000,113.842545,-97.568657,211.282822,-4548.185547,0.000000
3384.054000,114.518356,-96.902061,211.291656,-4608.099121,0.000000
3394.054000,115.196167,-96.224632,211.291656,-4668.847168,0.000000
3404.054000,115.875977,-95.527534,211.265137,-4730.440918,0.000000
3414.054000,116.557785,-94.819603,211.238632,-4792.893555,0.000000
3424.054000,117.241600,-94.100830,211.203308,-4856.215820,0.000000
3434.054000,117.927406,-93.388916,211.185654,-4920.416992,0.000000
Regulator process has been killed

Closing port...Port closed!Configuring port...Connecting...The port 'COM12' does not exist.
